CommID,FIPSPL,Name,CAT,CommID,FIPSPL,QOLjobs_vg,QOLjobs_g,QOLjobs_f,QOLjobs_p,QOLjobs_dnk,QOLjobs_na,QOLmed_vg,QOLmed_g,QOLmed_f,QOLmed_p,QOLmed_dnk,QOLmed_na,QOLk12_vg,QOLk12_g,QOLk12_f,QOLk12_p,QOLk12_dnk,QOLk12_na,QOLhousing_vg,QOLhousing_g,QOLhousing_f,QOLhousing_p,QOLhousing_dnk,QOLhousing_na,QOLshop_vg,QOLshop_g,QOLshop_f,QOLshop_p,QOLshop_dnk,QOLshop_na,QOLchildcare_vg,QOLchildcare_g,QOLchildcare_f,QOLchildcare_p,QOLchildcare_dnk,QOLchildcare_na,QOLseniorcare_vg,QOLseniorcare_g,QOLseniorcare_f,QOLseniorcare_p,QOLseniorcare_dnk,QOLseniorcare_na,QOLyouth_vg,QOLyouth_g,QOLyouth_f,QOLyouth_p,QOLyouth_dnk,QOLyouth_na,QOLcommsrvall_vg,QOLcommsrvall_g,QOLcommsrvall_f,QOLcommsrvall_p,QOLcommsrvall_dnk,QOLcommsrvall_na,QOLrecrentr_vg,QOLrecrentr_g,QOLrecrentr_f,QOLrecrentr_p,QOLrecrentr_dnk,QOLrecrentr_na,QOLpolice_vg,QOLpolice_g,QOLpolice_f,QOLpolice_p,QOLpolice_dnk,QOLpolice_na,QOLfire_vg,QOLfire_g,QOLfire_f,QOLfire_p,QOLfire_dnk,QOLfire_na,QOLems_vg,QOLems_g,QOLems_f,QOLems_p,QOLems_dnk,QOLems_na,QOLstreets_vg,QOLstreets_g,QOLstreets_f,QOLstreets_p,QOLstreets_dnk,QOLstreets_na,QOLparks_vg,QOLparks_g,QOLparks_f,QOLparks_p,QOLparks_dnk,QOLparks_na,QOLgarbage_vg,QOLgarbage_g,QOLgarbage_f,QOLgarbage_p,QOLgarbage_dnk,QOLgarbage_na,QOLwater_vg,QOLwater_g,QOLwater_f,QOLwater_p,QOLwater_dnk,QOLwater_na,QOLgovtsrvall_vg,QOLgovtsrvall_g,QOLgovtsrvall_f,QOLgovtsrvall_p,QOLgovtsrvall_dnk,QOLgovtsrvall_na
39,1926895,Farmington,INC4,39,1926895,0.000,26.088,14.959,43.877,7.273,7.803,7.273,33.774,58.953,0.000,0.000,0.000,0.000,18.219,39.131,35.249,3.701,3.701,3.843,14.546,33.891,40.446,7.273,0.000,0.000,26.088,30.035,17.788,0.000,26.088,0.000,3.996,3.996,10.506,54.370,27.131,33.774,22.349,2.829,0.000,41.047,0.000,26.088,0.000,10.102,11.116,48.850,3.843,0.000,33.362,36.707,26.088,0.000,3.843,22.379,3.705,8.354,29.628,0.000,35.934,26.088,11.646,44.478,6.672,3.843,7.273,25.123,56.771,3.701,3.701,10.705,0.000,37.240,25.929,25.827,7.200,3.804,0.000,0.000,3.843,55.110,37.204,3.843,0.000,3.701,53.536,35.362,3.701,3.701,0.000,39.131,11.215,3.701,0.000,39.528,6.425,18.106,31.661,32.127,7.401,10.705,0.000,0.000,39.641,56.658,0.000,3.701,0.000
40,1928290,Fontanelle,INC4,40,1928290,0.000,36.674,42.217,21.109,0.000,0.000,0.000,61.680,19.160,9.580,0.000,9.580,47.025,21.190,10.595,10.595,10.595,0.000,0.000,52.449,37.971,9.580,0.000,0.000,0.000,16.644,35.456,38.320,0.000,9.580,0.000,39.446,10.554,10.554,21.109,18.337,18.337,39.446,10.554,0.000,31.663,0.000,18.337,10.554,50.000,0.000,21.109,0.000,11.493,11.493,65.521,0.000,11.493,0.000,0.000,6.112,27.221,16.941,0.000,49.726,26.224,26.224,28.391,9.580,9.580,0.000,54.964,35.456,0.000,0.000,9.580,0.000,45.384,45.036,0.000,0.000,9.580,0.000,0.000,35.804,45.036,19.160,0.000,0.000,10.595,78.810,10.595,0.000,0.000,0.000,26.224,35.456,9.580,0.000,19.160,9.580,26.224,64.196,9.580,0.000,0.000,0.000,16.644,54.616,9.580,0.000,19.160,0.000
41,1929280,Fruitland,INC4,41,1929280,11.662,10.171,7.028,32.294,7.028,31.818,0.000,0.000,6.997,1.912,0.000,91.091,5.725,29.308,14.557,0.000,16.877,33.534,22.965,67.377,7.746,0.000,0.000,1.912,0.000,0.000,0.000,0.000,1.949,98.051,0.000,22.073,2.199,16.794,36.965,21.969,7.928,19.786,11.920,9.940,45.242,5.185,5.948,2.712,3.930,19.879,32.923,34.608,7.280,6.849,47.013,12.133,2.021,24.704,0.902,7.001,15.421,11.605,1.287,63.785,25.755,24.004,40.492,9.750,0.000,0.000,45.874,44.377,9.750,0.000,0.000,0.000,40.788,34.627,9.750,0.000,14.835,0.000,10.171,42.700,47.129,0.000,0.000,0.000,52.871,22.544,24.585,0.000,0.000,0.000,49.697,45.217,5.086,0.000,0.000,0.000,18.339,44.279,4.990,0.000,0.000,32.392,24.524,55.556,14.835,0.000,0.000,5.086
42,1929910,Garnavillo,INC4,42,1929910,0.000,18.562,52.430,25.630,3.378,0.000,3.059,32.126,40.162,15.098,9.554,0.000,41.436,34.956,17.659,0.000,2.974,2.974,0.000,50.215,32.355,6.580,10.850,0.000,0.000,0.000,27.729,48.664,6.580,17.027,14.138,38.618,13.678,0.000,33.566,0.000,11.079,39.261,7.473,7.501,34.686,0.000,3.059,39.742,22.656,7.558,26.985,0.000,14.571,29.143,41.494,11.311,3.481,0.000,11.014,21.772,21.925,25.799,4.445,15.044,22.158,42.697,27.673,4.498,2.974,0.000,60.590,33.058,3.378,0.000,2.974,0.000,57.531,33.143,3.378,0.000,5.948,0.000,4.498,36.202,48.824,7.098,3.378,0.000,47.470,42.055,7.098,0.000,3.378,0.000,23.145,50.244,0.000,4.124,15.906,6.580,16.650,45.661,4.124,0.000,26.985,6.580,4.498,65.917,13.678,0.000,15.906,0.000
43,1930225,George,INC4,43,1930225,5.890,53.012,30.178,10.920,0.000,0.000,16.138,43.061,11.350,8.956,10.247,10.247,36.068,42.335,16.138,5.460,0.000,0.000,0.000,17.148,44.584,27.379,10.889,0.000,0.000,16.434,47.552,24.664,0.000,11.350,0.000,67.201,0.000,7.068,25.731,0.000,7.085,12.326,42.802,0.000,37.787,0.000,17.148,39.640,5.802,26.522,10.889,0.000,5.890,52.636,32.517,8.956,0.000,0.000,13.192,50.780,25.206,0.000,0.000,10.822,22.845,46.003,31.152,0.000,0.000,0.000,64.793,26.251,8.956,0.000,0.000,0.000,70.253,20.791,8.956,0.000,0.000,0.000,5.890,47.552,41.097,5.460,0.000,0.000,11.350,68.774,10.920,8.956,0.000,0.000,53.443,16.003,8.956,0.000,10.247,11.350,22.028,46.557,15.707,5.460,10.247,0.000,5.890,69.446,14.416,0.000,10.247,0.000
44,1930675,Gilbertville,INC4,44,1930675,0.000,4.881,20.696,23.373,25.614,25.436,0.000,7.622,7.622,8.085,7.254,69.418,8.544,0.000,4.221,12.275,10.049,64.910,22.798,75.149,0.000,0.000,2.053,0.000,0.000,4.161,4.286,16.361,1.967,73.225,21.974,26.593,8.422,0.000,34.589,8.422,7.939,4.161,4.161,8.422,40.177,35.139,11.617,3.995,13.451,3.995,41.293,25.650,13.231,18.309,37.759,24.000,6.701,0.000,1.332,18.216,15.117,13.901,1.889,49.546,27.811,66.305,3.995,0.000,1.889,0.000,31.806,58.683,7.622,0.000,1.889,0.000,25.187,49.133,8.085,7.622,9.974,0.000,27.811,46.658,16.171,9.360,0.000,0.000,25.091,58.738,16.171,0.000,0.000,0.000,37.785,54.129,8.085,0.000,0.000,0.000,31.806,62.828,0.000,5.365,0.000,0.000,12.401,54.403,22.656,0.000,10.539,0.000
45,1931395,Glidden,INC4,45,1931395,0.000,18.499,25.497,25.457,30.546,0.000,7.126,8.143,0.000,38.427,7.126,39.178,39.849,33.852,3.879,0.000,14.622,7.798,0.000,56.559,11.552,4.050,19.695,8.143,0.000,11.177,24.080,49.475,8.143,7.126,15.135,25.072,17.862,4.353,28.827,8.752,0.000,11.509,20.967,4.035,59.453,4.035,25.708,15.375,31.558,4.035,23.324,0.000,6.824,30.693,41.240,21.242,0.000,0.000,6.770,24.178,13.368,14.852,12.023,28.811,6.824,23.059,36.061,3.879,26.298,3.879,61.386,26.938,0.000,0.000,11.676,0.000,43.818,34.736,6.824,0.000,14.622,0.000,21.446,33.599,33.279,0.000,11.676,0.000,21.766,41.396,25.161,0.000,11.676,0.000,34.452,23.657,0.000,0.000,19.247,22.644,14.582,44.702,6.661,0.000,22.379,11.676,17.527,41.036,8.117,0.000,33.319,0.000
46,1931710,Gowrie,INC4,46,1931710,4.135,20.674,61.859,4.135,9.198,0.000,23.735,46.725,20.698,0.000,8.843,0.000,37.127,42.178,8.495,3.784,8.416,0.000,3.858,27.200,64.967,3.975,0.000,0.000,3.784,15.023,44.472,28.306,8.416,0.000,23.735,16.676,28.531,3.975,12.701,14.382,3.672,18.806,21.034,3.784,39.015,13.688,7.567,36.278,33.121,9.795,13.239,0.000,8.056,54.424,37.520,0.000,0.000,0.000,3.709,28.845,35.153,17.608,9.640,5.045,11.239,52.039,28.306,0.000,8.416,0.000,32.274,59.310,0.000,0.000,8.416,0.000,29.934,53.233,0.000,0.000,16.833,0.000,3.784,23.740,72.476,0.000,0.000,0.000,22.479,69.105,0.000,0.000,8.416,0.000,22.479,69.105,0.000,0.000,8.416,0.000,27.301,50.595,13.688,0.000,8.416,0.000,15.596,57.530,18.138,0.000,8.737,0.000
47,1931800,Graettinger,INC4,47,1931800,4.281,66.151,12.548,13.957,3.063,0.000,4.184,48.881,30.303,13.639,2.993,0.000,47.718,25.092,8.178,13.213,5.799,0.000,0.000,52.921,41.994,2.092,2.993,0.000,2.092,7.177,49.167,28.182,2.993,10.389,12.773,32.196,23.442,0.000,28.527,3.063,2.395,22.804,2.395,2.395,66.583,3.427,10.389,24.288,35.529,18.723,8.078,2.993,2.488,63.286,30.666,0.000,3.560,0.000,19.591,35.882,28.242,8.260,3.469,4.556,2.027,44.245,35.589,15.240,2.900,0.000,39.431,60.569,0.000,0.000,0.000,0.000,41.458,58.542,0.000,0.000,0.000,0.000,0.000,35.627,55.394,6.080,2.900,0.000,11.115,83.086,2.900,0.000,2.900,0.000,54.671,27.190,0.000,0.000,18.139,0.000,22.413,37.944,2.027,17.266,20.350,0.000,7.977,66.377,20.169,0.000,5.477,0.000
48,1932025,Grand Mound,INC4,48,1932025,0.000,2.121,14.119,40.645,29.890,13.224,4.649,14.119,0.000,0.000,0.000,81.231,1.994,22.875,0.000,0.000,0.000,75.131,0.000,44.310,39.299,2.993,13.398,0.000,0.000,2.121,0.000,22.632,0.000,75.247,13.746,8.154,32.819,11.317,29.504,4.461,0.000,23.753,7.299,0.000,40.125,28.823,0.000,5.702,18.531,39.517,10.054,26.195,2.363,10.476,45.400,22.419,14.618,4.725,0.000,5.822,20.118,18.381,2.824,52.856,22.933,45.810,18.561,0.000,1.635,11.062,63.875,28.315,0.000,0.000,7.809,0.000,40.718,40.073,3.590,0.000,15.619,0.000,1.635,26.843,46.635,15.444,9.444,0.000,24.753,63.848,9.764,0.000,1.635,0.000,20.313,40.528,1.994,0.000,27.206,9.959,3.978,39.529,18.403,13.031,25.059,0.000,9.632,39.331,19.958,1.667,16.462,12.949
49,1933780,Hamburg,INC4,49,1933780,0.000,31.408,52.826,7.804,7.963,0.000,14.468,42.563,39.460,0.000,3.509,0.000,3.529,28.789,46.910,10.547,10.225,0.000,0.000,19.581,40.061,26.195,14.162,0.000,0.000,6.770,12.031,59.651,3.827,17.721,24.688,22.245,30.823,0.000,18.469,3.776,0.000,27.413,17.653,0.000,47.508,7.426,0.000,26.006,26.297,22.450,21.440,3.808,3.509,6.532,60.986,21.771,7.202,0.000,3.192,32.069,17.879,28.921,7.153,10.787,3.023,16.757,51.308,21.691,7.222,0.000,35.726,57.072,0.000,0.000,7.202,0.000,35.746,38.850,0.000,18.182,7.222,0.000,0.000,31.751,42.805,21.751,3.693,0.000,9.555,57.963,28.789,0.000,3.693,0.000,49.035,40.235,3.529,0.000,3.693,3.509,6.532,18.464,20.811,43.462,10.731,0.000,3.695,37.709,43.813,0.000,10.494,4.289
50,1934680,Hartford,INC4,50,1934680,0.000,0.000,8.277,54.626,26.890,10.207,1.918,0.000,9.922,27.313,9.922,50.924,54.388,12.295,1.918,7.921,23.478,0.000,2.772,12.303,63.721,4.251,16.952,0.000,0.000,1.918,0.000,27.897,1.918,68.268,2.772,22.455,10.178,30.270,30.074,4.251,0.000,12.806,3.770,16.056,41.052,26.316,16.440,2.596,7.750,28.343,28.766,16.106,0.000,21.025,30.988,42.226,0.000,5.760,0.000,12.063,14.792,30.762,3.307,39.076,1.967,25.962,48.881,10.226,3.726,9.238,31.447,17.439,37.559,13.555,0.000,0.000,17.891,9.184,45.943,11.509,15.473,0.000,3.633,19.023,18.225,49.197,9.922,0.000,1.918,41.417,30.863,9.922,12.424,3.457,36.021,41.717,17.844,0.000,4.419,0.000,18.022,46.160,31.399,4.419,0.000,0.000,2.596,32.026,36.612,26.775,1.990,0.000
51,1934725,Hartley,INC4,51,1934725,10.949,23.077,31.571,16.138,18.265,0.000,16.138,61.358,22.504,0.000,0.000,0.000,22.916,39.390,23.293,0.000,8.641,5.760,5.189,41.160,24.814,0.000,28.838,0.000,0.000,27.316,53.255,19.429,0.000,0.000,8.641,28.280,42.883,0.000,20.197,0.000,0.000,35.561,8.480,4.812,45.386,5.760,4.812,28.676,30.574,16.348,19.590,0.000,4.812,28.230,63.666,0.000,3.291,0.000,1.604,19.023,35.358,24.349,12.177,7.490,3.291,45.561,14.813,31.523,4.812,0.000,36.383,44.975,5.189,0.000,13.453,0.000,28.280,57.319,0.000,0.000,14.401,0.000,0.000,50.199,39.801,10.001,0.000,0.000,18.676,60.946,10.377,5.189,4.812,0.000,29.228,41.934,0.000,0.000,24.025,4.812,45.024,25.386,16.138,0.000,13.453,0.000,17.692,47.905,15.761,10.001,8.641,0.000
52,1936345,Hills,INC4,52,1936345,2.672,32.481,42.333,0.000,8.015,14.498,0.000,8.588,8.588,2.419,8.588,71.816,37.018,29.742,0.000,5.900,27.340,0.000,21.985,44.604,22.312,5.550,5.550,0.000,0.000,0.000,31.887,6.918,0.000,61.195,16.060,10.885,17.803,0.000,30.724,24.528,2.713,21.028,27.467,2.713,27.041,19.038,0.000,28.405,10.885,5.458,36.214,19.038,17.474,24.761,52.725,5.039,0.000,0.000,6.821,22.856,9.007,15.809,0.000,45.507,8.123,82.617,9.260,0.000,0.000,0.000,54.637,40.733,0.000,0.000,4.630,0.000,43.217,52.153,0.000,0.000,4.630,0.000,18.147,72.593,6.945,2.315,0.000,0.000,36.122,63.878,0.000,0.000,0.000,0.000,54.473,40.924,2.288,0.000,2.315,0.000,0.000,44.199,28.585,16.996,0.000,10.220,14.688,65.237,8.002,0.000,12.073,0.000
53,1937155,Hopkinton,INC4,53,1937155,0.000,18.437,48.055,10.702,22.806,0.000,21.367,35.057,26.955,5.663,5.039,5.919,36.827,26.306,4.463,5.016,27.388,0.000,5.039,38.913,32.618,5.663,17.767,0.000,6.186,10.702,14.877,27.579,0.000,40.656,4.479,29.075,20.476,11.582,22.806,11.582,14.557,21.660,22.596,5.663,29.861,5.663,0.000,41.576,10.958,5.663,36.764,5.039,0.000,60.839,27.579,5.663,5.919,0.000,4.144,32.711,12.516,9.709,11.950,28.970,0.000,24.348,18.672,17.758,25.593,13.629,55.681,13.901,4.825,0.000,25.593,0.000,17.976,41.738,14.692,0.000,25.593,0.000,8.927,33.908,30.004,5.016,22.145,0.000,20.214,46.855,10.107,5.223,17.601,0.000,23.298,28.440,5.223,5.223,32.356,5.459,25.285,20.952,7.776,11.203,29.058,5.725,5.170,38.064,5.170,5.811,45.785,0.000
54,1937290,Hospers,INC4,54,1937290,11.610,38.168,26.825,23.397,0.000,0.000,23.016,40.538,10.679,19.243,6.524,0.000,36.134,52.563,0.000,0.000,11.302,0.000,0.000,44.692,48.783,6.524,0.000,0.000,0.000,0.000,11.687,45.454,0.000,42.860,0.000,39.359,29.694,17.273,4.444,9.230,0.000,21.626,15.243,0.000,45.591,17.539,9.240,39.225,19.243,13.049,9.622,9.622,4.154,30.916,55.308,9.622,0.000,0.000,5.977,30.254,28.410,18.084,1.385,15.892,8.628,50.222,36.064,0.000,0.000,5.086,42.197,57.803,0.000,0.000,0.000,0.000,42.197,53.649,4.154,0.000,0.000,0.000,26.762,44.373,28.865,0.000,0.000,0.000,24.392,52.937,16.146,6.524,0.000,0.000,18.799,49.495,4.154,0.000,13.776,13.776,31.643,41.532,22.670,4.154,0.000,0.000,33.767,54.546,11.687,0.000,0.000,0.000
55,1937560,Humboldt,INC4,55,1937560,13.769,54.388,18.983,5.357,7.504,0.000,16.315,53.756,16.581,10.713,2.635,0.000,43.031,43.972,7.854,0.000,5.143,0.000,8.880,52.127,19.211,2.706,11.575,5.502,0.000,22.813,49.621,27.566,0.000,0.000,6.011,14.401,20.858,5.357,39.604,13.769,0.000,8.972,8.949,0.000,71.454,10.626,8.646,34.035,31.428,0.000,23.256,2.635,3.194,64.060,27.477,2.635,0.000,2.635,16.748,41.857,33.916,4.117,0.727,2.635,22.786,61.326,10.934,0.000,4.954,0.000,41.494,45.886,0.000,0.000,9.909,2.711,32.509,38.990,2.792,0.000,22.918,2.792,5.997,45.538,42.953,5.512,0.000,0.000,33.810,63.291,2.899,0.000,0.000,0.000,42.327,49.450,0.000,0.000,8.223,0.000,42.179,46.650,8.278,0.000,2.893,0.000,22.730,75.027,2.244,0.000,0.000,0.000
56,1939450,Jefferson,INC4,56,1939450,3.910,24.921,48.547,16.455,6.167,0.000,7.948,55.479,36.573,0.000,0.000,0.000,36.593,10.193,15.147,0.000,34.636,3.432,0.000,45.707,37.971,7.757,8.565,0.000,0.000,10.573,69.203,20.224,0.000,0.000,3.975,16.726,14.905,0.000,55.617,8.777,3.879,15.669,18.423,0.000,53.464,8.565,6.062,37.959,7.467,0.000,44.001,4.511,8.385,83.858,7.757,0.000,0.000,0.000,16.538,52.867,26.342,2.748,0.000,1.504,17.391,46.618,3.599,4.349,28.043,0.000,20.991,71.061,3.599,0.000,4.349,0.000,30.438,31.621,13.497,0.000,24.443,0.000,11.548,46.618,38.235,0.000,3.599,0.000,19.496,44.513,32.391,0.000,3.599,0.000,36.282,60.119,0.000,0.000,3.599,0.000,10.193,66.712,7.948,11.548,3.599,0.000,12.297,41.814,45.889,0.000,0.000,0.000
57,1940260,Kanawha,INC4,57,1940260,0.000,15.731,63.703,6.855,13.711,0.000,7.866,62.692,7.866,7.866,0.000,13.711,17.074,59.507,0.000,8.537,14.881,0.000,0.000,31.609,61.031,0.000,7.360,0.000,0.000,7.360,8.445,32.694,7.360,44.142,0.000,0.000,17.074,8.537,46.837,27.552,0.000,14.721,62.692,0.000,14.721,7.866,0.000,7.866,22.587,22.587,14.721,32.240,0.000,39.337,51.807,0.000,8.855,0.000,2.285,7.866,10.488,4.907,9.140,65.314,15.978,0.000,49.030,0.000,7.441,27.552,100.000,0.000,0.000,0.000,0.000,0.000,47.933,52.067,0.000,0.000,0.000,0.000,15.978,49.030,26.455,8.537,0.000,0.000,24.515,56.470,0.000,19.015,0.000,0.000,47.933,36.089,8.537,0.000,7.441,0.000,31.955,33.052,19.015,0.000,15.978,0.000,15.978,65.008,0.000,19.015,0.000,0.000
58,1942600,Lake Park,INC4,58,1942600,4.854,14.881,55.677,9.708,14.881,0.000,0.000,6.399,22.413,15.248,4.424,51.515,75.612,24.388,0.000,0.000,0.000,0.000,0.000,31.552,26.837,17.223,24.388,0.000,0.000,24.388,28.812,28.812,0.000,17.988,0.000,22.413,28.812,0.000,30.787,17.988,0.000,26.837,10.824,0.000,24.388,37.952,0.000,55.649,13.564,4.424,19.963,6.399,0.000,46.741,53.259,0.000,0.000,0.000,1.475,51.480,32.517,3.608,8.788,2.133,15.248,53.200,17.988,13.564,0.000,0.000,51.225,48.775,0.000,0.000,0.000,0.000,17.988,62.048,19.963,0.000,0.000,0.000,13.564,53.200,33.236,0.000,0.000,0.000,8.849,71.188,0.000,0.000,19.963,0.000,23.945,52.110,4.727,0.000,14.491,4.727,4.424,71.188,6.399,0.000,13.564,4.424,0.000,75.612,10.824,0.000,13.564,0.000
59,1942960,Lamoni,INC4,59,1942960,0.000,29.882,42.020,24.188,3.910,0.000,0.000,18.043,54.529,27.429,0.000,0.000,31.338,43.018,6.364,15.370,3.910,0.000,0.000,49.163,44.474,2.454,3.910,0.000,0.000,20.278,18.093,61.629,0.000,0.000,4.907,35.951,26.347,24.975,7.820,0.000,0.000,38.405,26.347,0.000,35.248,0.000,32.410,58.350,4.620,0.000,4.620,0.000,2.454,53.775,41.317,2.454,0.000,0.000,1.636,57.552,21.223,9.143,1.303,9.143,29.882,54.747,15.370,0.000,0.000,0.000,29.588,27.613,17.824,0.000,24.975,0.000,8.523,48.678,27.429,15.370,0.000,0.000,0.000,21.250,35.951,42.799,0.000,0.000,2.454,93.636,0.000,0.000,3.910,0.000,3.910,89.727,2.454,0.000,3.910,0.000,57.770,37.323,4.907,0.000,0.000,0.000,0.000,71.902,10.273,17.824,0.000,0.000
60,1944085,Le Claire,INC4,60,1944085,0.000,18.090,45.468,8.508,27.935,0.000,19.642,31.797,24.546,1.548,20.919,1.548,84.408,1.548,0.000,0.000,3.096,10.948,28.877,38.486,11.390,0.000,8.381,12.867,22.685,27.676,38.197,8.346,3.096,0.000,15.911,10.863,0.000,7.504,54.418,11.304,0.000,13.326,3.152,11.339,56.498,15.685,6.930,24.276,16.962,9.582,39.095,3.155,3.800,69.348,15.989,0.000,10.863,0.000,6.671,43.179,21.894,16.851,4.313,7.092,53.647,23.963,20.843,0.000,1.548,0.000,41.840,32.532,1.661,0.000,23.968,0.000,50.354,15.247,0.000,1.776,32.623,0.000,11.390,25.311,37.076,24.675,1.548,0.000,0.000,11.077,57.003,9.894,22.026,0.000,47.194,49.485,0.000,0.000,1.661,1.661,24.061,52.307,1.661,0.000,8.192,13.780,20.086,54.086,18.267,1.906,5.654,0.000
61,1944400,Le Mars,INC4,61,1944400,3.702,70.698,25.600,0.000,0.000,0.000,26.996,45.190,17.797,10.017,0.000,0.000,23.294,49.313,7.404,0.000,19.989,0.000,4.194,53.808,41.998,0.000,0.000,0.000,2.215,32.605,51.062,14.118,0.000,0.000,12.679,28.470,17.631,0.000,12.361,28.860,2.300,36.549,17.631,0.000,18.505,25.016,11.833,48.472,17.398,14.095,4.101,4.101,2.461,88.870,8.669,0.000,0.000,0.000,16.052,52.314,28.295,1.367,1.972,0.000,51.107,48.893,0.000,0.000,0.000,0.000,43.726,52.572,0.000,0.000,3.702,0.000,43.726,42.578,0.000,0.000,13.696,0.000,3.702,64.804,31.494,0.000,0.000,0.000,22.227,77.773,0.000,0.000,0.000,0.000,22.227,56.274,17.797,0.000,0.000,3.702,9.995,54.388,25.600,6.315,0.000,3.702,13.696,62.613,19.989,0.000,3.702,0.000
62,1948450,Madrid,INC4,62,1948450,2.571,13.179,26.093,22.246,35.911,0.000,5.690,19.810,22.592,16.543,35.366,0.000,32.544,40.590,7.169,1.589,18.109,0.000,2.639,52.469,25.091,5.670,14.132,0.000,0.000,19.370,29.837,41.967,8.825,0.000,10.026,38.456,9.630,0.000,41.888,0.000,9.721,26.506,20.377,1.589,41.807,0.000,5.421,29.800,31.720,0.000,33.060,0.000,0.000,18.672,64.889,4.600,11.840,0.000,15.322,29.315,28.302,17.926,7.518,1.618,17.386,39.564,20.020,3.181,18.300,1.549,23.201,28.353,13.931,0.000,34.514,0.000,18.560,26.007,17.113,1.549,36.772,0.000,6.611,22.450,49.414,17.113,4.413,0.000,16.214,48.388,14.250,3.181,17.968,0.000,41.239,32.824,3.181,0.000,16.795,5.961,25.349,50.442,9.380,1.589,13.240,0.000,15.669,38.362,30.640,0.000,15.328,0.000
63,1949170,Mapleton,INC4,63,1949170,0.000,24.881,24.995,50.124,0.000,0.000,37.526,36.564,25.910,0.000,0.000,0.000,18.927,62.005,12.159,0.000,3.985,2.923,2.923,24.443,64.624,0.000,8.009,0.000,14.918,16.129,68.952,0.000,0.000,0.000,0.000,22.491,13.627,13.312,50.570,0.000,0.000,24.035,28.063,0.000,47.902,0.000,0.000,22.632,18.152,34.609,24.607,0.000,11.901,45.778,39.139,0.000,3.182,0.000,16.700,33.727,26.100,13.508,1.328,8.637,3.182,54.286,39.350,0.000,3.182,0.000,49.990,41.875,3.985,4.149,0.000,0.000,30.743,61.122,0.000,4.149,3.985,0.000,2.923,62.295,22.928,11.855,0.000,0.000,15.564,68.701,15.735,0.000,0.000,0.000,36.527,36.356,0.000,0.000,18.644,8.473,26.762,60.614,4.151,0.000,4.322,4.151,15.564,51.858,25.371,0.000,4.158,3.050
64,1950790,Mediapolis,INC4,64,1950790,8.525,36.780,25.644,5.638,23.413,0.000,13.571,37.195,26.572,5.889,16.774,0.000,94.870,0.000,5.130,0.000,0.000,0.000,36.924,41.703,15.287,0.000,6.086,0.000,13.887,30.247,55.866,0.000,0.000,0.000,45.079,29.329,6.814,0.000,18.779,0.000,0.000,22.747,26.670,0.000,50.583,0.000,15.742,67.233,0.000,0.000,17.025,0.000,23.788,59.298,16.914,0.000,0.000,0.000,17.237,38.288,28.792,3.718,10.305,1.659,32.342,28.587,33.940,0.000,5.130,0.000,94.663,0.000,5.337,0.000,0.000,0.000,84.461,9.901,0.000,0.000,5.638,0.000,10.674,52.259,31.729,5.337,0.000,0.000,31.622,52.319,16.059,0.000,0.000,0.000,75.725,5.337,8.264,0.000,10.674,0.000,42.149,47.510,4.452,0.000,5.889,0.000,44.004,55.996,0.000,0.000,0.000,0.000
65,1952860,Missouri Valley,INC4,65,1952860,0.000,34.980,15.861,38.655,10.504,0.000,15.506,51.529,32.965,0.000,0.000,0.000,0.000,43.931,36.285,9.892,9.892,0.000,0.000,45.565,31.361,18.411,4.662,0.000,0.000,5.230,48.593,46.177,0.000,0.000,0.000,5.768,22.868,3.238,68.127,0.000,5.768,36.779,3.238,11.535,42.681,0.000,0.000,29.310,22.242,20.304,28.144,0.000,0.000,11.099,88.901,0.000,0.000,0.000,4.394,31.741,32.603,26.581,3.655,1.027,0.000,70.324,19.784,0.000,4.662,5.230,26.087,42.674,21.347,0.000,4.662,5.230,30.750,31.025,8.166,0.000,24.830,5.230,4.662,38.011,31.317,21.347,4.662,0.000,19.906,38.579,23.671,13.181,4.662,0.000,10.014,51.760,8.166,0.000,24.830,5.230,0.000,80.094,5.230,0.000,10.014,4.662,5.352,63.976,26.009,0.000,4.662,0.000
66,1953355,Monroe,INC4,66,1953355,0.000,13.864,34.904,40.031,11.201,0.000,4.368,22.913,27.267,19.881,23.333,2.237,16.615,50.997,8.901,2.252,21.234,0.000,2.282,41.714,35.265,9.446,11.294,0.000,0.000,0.000,48.286,48.291,2.237,1.186,10.778,25.662,25.662,6.750,17.418,13.731,0.000,2.289,32.919,2.289,44.871,17.633,2.228,25.616,51.366,11.564,9.225,0.000,0.000,10.040,65.678,13.492,10.789,0.000,2.842,18.465,45.460,21.091,7.273,4.870,7.791,52.851,22.119,0.000,17.239,0.000,28.453,62.619,2.237,0.000,6.691,0.000,30.669,49.855,0.000,2.237,17.239,0.000,0.000,35.386,62.483,2.131,0.000,0.000,12.053,54.521,33.426,0.000,0.000,0.000,17.089,67.458,2.301,0.000,10.850,2.301,8.628,73.845,4.572,2.177,10.778,0.000,8.472,50.579,40.949,0.000,0.000,0.000
